id,createdAt,updatedAt,deletedAt,name,description,parentTypeId,csiCode
4be20c9c-7339-455f-93d6-e9922518d4e1,2025-01-02T19:45:59.001Z,2025-01-02T19:45:59.001Z,,LED Classified Location Lighting,"LED classified location lighting consists of explosion-proof LED fixtures designed for hazardous environments, offering energy efficiency, durability, and safe operation by preventing ignition of flammable substances.",e649fab3-65ec-43ce-8092-19e4858c8f6f,26 54 19
921cc3a0-d07d-4885-802f-bb63b5e42592,2025-01-02T19:51:40.070Z,2025-01-02T19:51:40.070Z,,LED Exterior Lighting," LED exterior lighting consists of energy-efficient and durable fixtures designed for outdoor use, offering bright, long-lasting illumination for pathways, building exteriors, and landscape applications.",b743c3f0-ca37-4509-8738-8dec2521fdf9,26 56 19
8960cff0-1338-418a-8036-266a836eb115,2025-01-02T19:43:19.479Z,2025-01-02T19:43:19.479Z,,LED Interior Lighting,"LED interior lighting utilizes light-emitting diode technology to provide energy-efficient, long-lasting, and versatile illumination for indoor spaces, offering enhanced brightness control and reduced energy consumption.",feaf10ee-9c91-4941-a9bb-2d5dfe6ef35c,26 51 19
14b2917e-da4c-4402-8f71-c7dd7370426e,2025-01-02T19:46:20.664Z,2025-01-02T19:46:20.664Z,,Led Lighting,"LED lighting uses light-emitting diode technology to provide energy-efficient, durable, and versatile illumination for various applications, offering long lifespan and reduced energy consumption.",e66d5fe4-af5c-486e-a196-d0005531b1f3,26 55 22
b61997ad-005d-4d62-bf16-ab6a8fc4791c,2025-01-02T19:39:51.242Z,2025-01-02T19:39:51.242Z,,Lighting,"Lighting encompasses systems and devices designed to provide illumination for various applications, including residential, commercial, and industrial environments, focusing on functionality, energy efficiency, and aesthetic appeal.",e6fe8a2b-6007-4a0f-b3f1-4867e866d714,26 50 00
961c5951-b336-4cf5-903c-7385aabd26dc,2025-01-02T19:40:31.239Z,2025-01-02T19:40:31.239Z,,Lighting Accessories,"Lighting accessories include supplementary components such as mounts, brackets, diffusers, shades, and controls that enhance the functionality, installation, or aesthetic appeal of lighting systems.",b61997ad-005d-4d62-bf16-ab6a8fc4791c,26 50 12
d5ca1974-5864-4984-9cfc-9e6f8df88f4d,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Lighting and Appliance Panelboards,Branch Circuit Panelboards,3d0b80bf-1f43-46eb-8c0a-5e3f3e58b97a,26 24 16.13
b59aef01-20bb-41c1-b5c3-1b64998433c3,2025-01-02T18:59:30.531Z,2025-01-02T18:59:30.531Z,,Lighting Control Devices,"Equipment that controls lighting systems through various inputs like occupancy sensors, daylight sensors, and timers to automate illumination levels and achieve energy efficiency in buildings.",d07f608b-5c34-402b-8280-c29e692ba41f,"26 09 23 "
af8465a9-e7ac-4eda-8079-94434ce33bc1,2025-01-02T18:59:50.899Z,2025-01-02T18:59:50.899Z,,Lighting Control Panelboards,"Centralized lighting control panels that integrate circuit breakers with control modules to provide scheduled, automated, and manual control over multiple lighting circuits from a single location.",d07f608b-5c34-402b-8280-c29e692ba41f,26 09 26
5439d54b-0998-436c-972f-ab5f5a626499,2025-01-02T19:50:30.722Z,2025-01-02T19:50:30.722Z,,Lighting Poles and Standards," Lighting poles and standards are structural supports designed to mount and elevate lighting fixtures for outdoor applications, providing stability and optimal illumination for streets, parking lots, and other public areas.",b743c3f0-ca37-4509-8738-8dec2521fdf9,26 56 13
cedae459-db06-46df-96ec-7f3eca4b6f6c,2025-01-02T17:05:45.685Z,2025-01-02T17:05:45.685Z,,Linear Chilled Beams,"A continuous-length chilled beam designed for installation along perimeter zones or in architectural features, providing uniform conditioning across its length.",94199660-4ccc-4ec7-9b0c-b24d7a495d7a,23 82 14.29
780321a5-6318-4c02-9503-e27f1ecf33df,2024-02-01T20:10:40.164Z,2024-02-01T20:10:40.164Z,,Liquid Coolers,Liquid Coolers,ddf4a924-9c1c-46f2-aef7-172d3dfebef9,23 65 33
98c994d4-6fdb-4682-baa6-39afe9ac2c66,2024-02-01T20:10:24.183Z,2024-02-01T20:10:24.183Z,,Liquid-to-Liquid Heat Exchangers,Liquid-to-Liquid Heat Exchangers,dbb66217-3a12-415b-a997-f8422b942af0,23 57 19
f0aae783-f229-421a-9b81-b0ffc9f77d8d,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Lithium-Ion Batteries,Lithium Battery Systems,d9d8ca46-308e-4621-b67f-217d4a1e468a,26 33 13.16
0f70ec7b-6cbf-4258-938d-85948e4e1d28,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Local UPS,Local UPS Systems,6c881403-36ef-43cd-952d-4682ba43a02c,26 33 42.16
dec3a91e-f422-4b12-9c05-8b118c8d1057,2025-09-23T20:08:45.173Z,2025-09-23T20:08:45.173Z,,Louvers,Louvers,efd99c1f-ada6-4413-b7d9-b6cffcc72338,08 91 00
efd99c1f-ada6-4413-b7d9-b6cffcc72338,2025-09-23T20:08:19.437Z,2025-09-23T20:08:19.437Z,,Louvers and Vents,Louvers and Vents,,08 90 00
380204a1-8056-4e05-bf79-f9a8cb3b64a8,2025-01-02T16:33:17.734Z,2025-01-02T16:33:17.734Z,,Low Mass Boilers,"Low mass boilers are compact, lightweight heating systems designed for rapid heat-up and energy efficiency, typically featuring smaller water content and quick response times compared to traditional boilers, making them ideal for applications with variable heating demands.",60b323a2-cc25-421d-822f-c3bc9a601b18,23 52 17
764d13e6-d000-4d78-aa64-2b15f5dd6058,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Low-Pressure Metal Ducts,Low-Pressure Metal Ductwork,58c4feb1-0c4d-479d-8606-141cb4b78056,23 31 13.13
108e2f4a-4af1-483f-81e1-de13345a40f0,2025-01-02T19:17:29.149Z,2025-01-02T19:17:29.149Z,,Low-Voltage Circuit Protective Devices,"Circuit breakers, fuses, surge protectors and other devices operating at 1000V or less that protect electrical systems and equipment from overcurrent, short circuits, and power surges.",ffb1b3fa-384f-4779-92d5-93b3daf0b962,26 28 00
1babfa97-2fbc-45db-9ea8-f5a3f247ff5a,2025-01-02T19:19:03.737Z,2025-01-02T19:19:03.737Z,,Low-Voltage Controllers,"Control devices operating at 1000V or less that regulate the operation of electrical equipment, including motor starters, variable frequency drives, and contactors for power control and distribution.",ffb1b3fa-384f-4779-92d5-93b3daf0b962,26 29 00
0bc5af23-2931-4692-88e4-449e3a5611a1,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Low-Voltage Distribution Equipment,Distribution Equipment,ffb1b3fa-384f-4779-92d5-93b3daf0b962,26 27 00
a201b674-d208-47b2-8146-9d006471be0b,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Low-Voltage Distribution Transformers,LV Distribution Transformers,93aec361-95f5-4e93-87c6-98f78e25ea7a,26 22 13
ffb1b3fa-384f-4779-92d5-93b3daf0b962,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Low-Voltage Electrical Distribution,Low-Voltage Distribution Systems,e6fe8a2b-6007-4a0f-b3f1-4867e866d714,26 20 00
c6e63d49-7104-4c74-abc7-f9170a97f47a,2025-01-02T19:13:45.024Z,2025-01-02T19:13:45.024Z,,Low-Voltage Electrical Service Entrance,"Service entrance components and equipment rated at 1000V or less, including conductors, meters, disconnects, and grounding systems that connect facility power to the utility grid.",ffb1b3fa-384f-4779-92d5-93b3daf0b962,26 21 00
ffdce4c0-fc59-4aa3-abff-e00f7b835f90,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Low-Voltage K-Rated Transformers,K-Rated Transformers,93aec361-95f5-4e93-87c6-98f78e25ea7a,26 22 30
663cae96-dbfd-48d0-893f-b407c9ba21d7,2024-11-05T15:45:35.233Z,2025-01-01T22:41:03.096Z,,Low-Voltage Switchgear,LV Switchgear Systems,ffb1b3fa-384f-4779-92d5-93b3daf0b962,26 23 00
93aec361-95f5-4e93-87c6-98f78e25ea7a,2024-11-05T15:45:24.411Z,2025-01-01T22:41:03.096Z,,Low-Voltage Transformers,LV Transformer Systems,ffb1b3fa-384f-4779-92d5-93b3daf0b962,26 22 00
36cd83b0-7af4-4d3e-a4da-43a90d606829,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Main Switchboards,Main Distribution Switchboards,1114268b-8487-42df-87bf-54a4800398f2,26 24 13
67f5f3a8-b2c8-4161-9405-e30cb0cf30a8,2025-01-02T19:01:21.806Z,2025-01-02T19:01:21.806Z,,Manual Modular Dimming Controls,"Lighting control modules with manual dimming interfaces that can be configured and combined to create customizable dimming systems, allowing direct user control over light levels in different zones.",0c80cc29-a573-4f75-8fde-b228f03f73b9,26 09 36.13
58274b20-21b4-445c-9818-287553904bac,2024-02-01T20:11:00.114Z,2025-01-01T22:41:03.096Z,,Manual Transfer Switches,Manual Transfer Equipment,0c773dcb-efff-48d6-bc69-665e78f45154,26 36 13
4a2d739c-0585-4181-8f5f-7a3dc7dc7261,2025-01-02T17:16:41.417Z,2025-01-02T17:16:41.417Z,,Mechanical Dehumidification Units,"Mechanical dehumidification units remove moisture from the air by drawing it across cold evaporator coils where water vapor condenses and drains away, using a refrigeration cycle similar to air conditioning systems. These units are commonly used in commercial and industrial settings where consistent humidity control is required.",c277ac7c-ca6a-4eec-9ba7-5ba6ef144aa3,23 84 16
5216b0e5-8556-4f1a-bcfc-a203e618b70b,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Medium-Voltage Circuit Breaker Switchgear,MV Circuit Breaker Switchgear,769bffe4-5766-4c52-8e45-8575c248b59c,26 11 13
e668dd04-00cc-4e20-957a-2ae036894ee3,2025-01-02T19:08:13.364Z,2025-01-02T19:08:13.364Z,,Medium-Voltage Circuit Protection Devices,"Medium-Voltage Circuit Protection Devices are specialized electrical components designed to detect, interrupt, and prevent electrical faults in medium-voltage power distribution systems. These devices, including protective relays, circuit breakers, and current limiters, safeguard electrical infrastructure by quickly isolating problematic circuits and preventing potential damage from overcurrent, short circuits, or other electrical anomalies.",9e2f8443-336b-4265-a9d0-611331661e1b,26 18 00
73801e28-a39a-40a7-b87f-ae2f011bb0a9,2025-01-02T19:06:46.679Z,2025-01-02T19:06:46.679Z,,Medium-Voltage Compartmentalized Switchgear,"Medium-Voltage Compartmentalized Switchgear is a sophisticated electrical distribution system with separate, isolated compartments for different functional components like circuit breakers, bus bars, and connections. This design enhances safety, simplifies maintenance, and provides improved protection and isolation of electrical components within medium-voltage power distribution networks.",769bffe4-5766-4c52-8e45-8575c248b59c,26 13 29
2d9a4f68-4fdf-47ce-8ece-5cf31c258a7e,2025-01-02T19:09:00.433Z,2025-01-02T19:09:00.433Z,,Medium-Voltage Cutouts,"Medium-voltage cutouts are protective switching devices installed on power distribution systems that combine both fuse and disconnect switch functionality, allowing for visible circuit interruption and overcurrent protection typically between 5kV to 38kV.",e668dd04-00cc-4e20-957a-2ae036894ee3,26 18 13
9e2f8443-336b-4265-a9d0-611331661e1b,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Medium-Voltage Electrical Distribution,Medium-Voltage Distribution Systems,e6fe8a2b-6007-4a0f-b3f1-4867e866d714,26 10 00
dfda8fdc-bbfe-4776-b97f-592593a2733a,2025-01-02T19:10:21.866Z,2025-01-02T19:10:21.866Z,,Medium-Voltage Enclosed Bus,"Medium-voltage enclosed bus systems are metal-enclosed conductor assemblies that safely distribute power between electrical equipment, typically operating in the 2.4kV to 38kV range while providing protection from environmental factors and accidental contact.",e668dd04-00cc-4e20-957a-2ae036894ee3,26 18 29
40964052-dffc-46b1-824e-b6791c71cb03,2025-01-02T19:07:06.354Z,2025-01-02T19:07:06.354Z,,Medium-Voltage Enclosed Bus Assemblies,"Medium-Voltage Enclosed Bus Assemblies are prefabricated electrical distribution systems that provide a safe, compact method for routing electrical power in medium-voltage applications. These assemblies consist of insulated bus bars enclosed in protective metal housings, offering reliable electrical connectivity with enhanced safety and environmental protection.",9e2f8443-336b-4265-a9d0-611331661e1b,26 15 00
a35573b1-2df4-4962-97d7-f25031e6f2e7,2025-01-02T19:10:39.363Z,2025-01-02T19:10:39.363Z,,Medium-Voltage Enclosed Fuse Cutouts,"Medium-voltage enclosed fuse cutouts are protective devices that combine fuse and disconnect switch functionality within a sealed metal enclosure, providing both overcurrent protection and visible circuit isolation typically in the 2.4kV to 38kV range.",e668dd04-00cc-4e20-957a-2ae036894ee3,26 18 33
043de140-8334-422c-820e-a27202251697,2025-01-02T19:10:55.890Z,2025-01-02T19:10:55.890Z,,Medium-Voltage Enclosed Fuses,"Medium-voltage enclosed fuses are protective devices housed within sealed metal enclosures that interrupt power circuits during overcurrent conditions, typically operating in the 2.4kV to 38kV range.",e668dd04-00cc-4e20-957a-2ae036894ee3,26 18 36
bf4ea8f5-cbbf-4456-af68-73460c082412,2025-01-02T19:09:22.964Z,2025-01-02T19:09:22.964Z,,Medium-Voltage Fuses,"Medium-voltage fuses are protective devices designed to interrupt power circuits during overcurrent conditions by melting a calibrated conductor, typically operating in the 2.4kV to 38kV range.",e668dd04-00cc-4e20-957a-2ae036894ee3,26 18 16
b93da253-fb5b-4002-addc-3b8bee32aed8,2025-01-01T22:41:03.096Z,2025-01-02T19:05:28.589Z,,Medium-Voltage Fusible Interrupter Switchgear,MV Fusible Switchgear,769bffe4-5766-4c52-8e45-8575c248b59c,26 11 16
de0fda7f-e622-4aa2-8652-a9d5df11090c,2025-01-02T19:09:39.606Z,2025-01-02T19:09:39.606Z,,Medium-Voltage Lightning Arresters,"Medium-voltage lightning arresters are protective devices that safeguard electrical equipment by diverting excess voltage from lightning strikes or power surges to ground, typically operating in the 2.4kV to 72.5kV range.",e668dd04-00cc-4e20-957a-2ae036894ee3,26 18 19
e2d7f42e-49cb-402c-a971-bac4d3fe8096,2025-01-02T19:06:28.596Z,2025-01-02T19:06:28.596Z,,Medium-Voltage Metal-Clad Switchgear,"Medium-Voltage Metal-Clad Switchgear is an advanced electrical distribution system featuring fully enclosed, withdrawable circuit breakers and protective devices in separate metal compartments. This design provides superior safety, reliability, and ease of maintenance for medium-voltage electrical networks, with individual components that can be easily isolated and replaced without disrupting the entire system.",769bffe4-5766-4c52-8e45-8575c248b59c,26 13 26
03d32c7c-893f-45ab-88b9-d738b75e92d8,2024-11-05T15:45:05.946Z,2025-01-01T22:41:03.096Z,,"Medium-Voltage, Metal-Clad Switchgear","Provide metal-clad switchgear rated for medium-voltage distribution. Switchgear must include vacuum circuit breakers, disconnect switches, and protection relays. Units must be designed for high-reliability applications and comply with all applicable standards for safety and performance. Switchgear must be factory-assembled and tested to ensure operational readiness in critical power applications.",0ebec6c6-4728-42c0-bf56-8b920011744d,26 13 26
89d5626e-0be1-4517-9ac3-e60eb2d740f1,2025-01-02T19:06:12.163Z,2025-01-02T19:06:12.163Z,,Medium-Voltage Metal-Enclosed Switchgear,"Medium-Voltage Metal-Enclosed Switchgear is a robust electrical distribution system that houses switching and protective devices within a grounded metal enclosure, providing enhanced safety, protection from environmental conditions, and reliable circuit management for medium-voltage electrical networks. This equipment offers comprehensive protection, isolation, and control of electrical circuits while shielding internal components from external interference and potential hazards.  Copy",769bffe4-5766-4c52-8e45-8575c248b59c,26 13 23
e92dfd45-9845-43b8-b83e-8249798545f2,2025-01-02T19:07:21.906Z,2025-01-02T19:07:21.906Z,,Medium-Voltage Metering,"Medium-Voltage Metering encompasses electrical measurement equipment designed to monitor, record, and analyze power consumption, distribution, and quality in medium-voltage electrical systems. These sophisticated metering devices provide critical data on voltage, current, power factor, energy usage, and system performance for utility management and electrical infrastructure optimization.",9e2f8443-336b-4265-a9d0-611331661e1b,26 16 00
5908d394-5f63-4429-9195-16db23dea3d4,2025-01-02T19:11:30.009Z,2025-01-02T19:11:30.009Z,,Medium-Voltage Motor Controllers,"Medium-voltage motor controllers are enclosed switching and protection devices that regulate the operation of medium-voltage motors, providing starting, stopping, and speed control functionality while operating in the 2.4kV to 7.2kV range.",e668dd04-00cc-4e20-957a-2ae036894ee3,26 18 39
f011f371-8c57-4f2b-890d-d57635affbc8,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Medium-Voltage Pad-Mounted Transformers,MV Pad-Mounted Transformers,0ebec6c6-4728-42c0-bf56-8b920011744d,26 12 13
0b0a394c-4e94-41e6-bc83-42f923290c3e,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Medium-Voltage Substation Transformers,MV Substation Transformers,0ebec6c6-4728-42c0-bf56-8b920011744d,26 12 16
61265564-4748-4160-b700-7686c4149ce3,2025-01-02T19:10:04.355Z,2025-01-02T19:10:04.355Z,,Medium-Voltage Surge Arresters,"Medium-voltage surge arresters are protective devices that limit transient voltage surges from switching operations or other system events to protect electrical equipment, typically operating in the 2.4kV to 72.5kV range.",e668dd04-00cc-4e20-957a-2ae036894ee3,26 18 23
769bffe4-5766-4c52-8e45-8575c248b59c,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Medium-Voltage Switchgear,MV Switchgear Systems,9e2f8443-336b-4265-a9d0-611331661e1b,26 11 00
0ebec6c6-4728-42c0-bf56-8b920011744d,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Medium-Voltage Transformers,MV Transformer Systems,9e2f8443-336b-4265-a9d0-611331661e1b,26 12 00
d933d6a7-4bfe-439a-9cab-734cef399bd1,2025-01-02T19:05:50.889Z,2025-01-02T19:05:50.889Z,,Medium-Voltage Vacuum Interrupter Switchgear,"Medium-Voltage Vacuum Interrupter Switchgear is specialized electrical equipment that uses vacuum technology to safely interrupt and control electrical circuits at medium voltage levels. These switchgear systems provide reliable circuit protection, isolation, and switching capabilities with improved performance and longer operational life compared to traditional switchgear technologies.",769bffe4-5766-4c52-8e45-8575c248b59c,26 13 19
58c4feb1-0c4d-479d-8606-141cb4b78056,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Metal Ducts,Metal Ductwork Systems,bbfdc4dd-fce4-4ee6-9e28-4daf07c67efa,23 31 13
6543633a-ed40-4894-9025-5acc21d73ffc,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Metal-Enclosed Switchgear,Metal-Enclosed LV Switchgear,663cae96-dbfd-48d0-893f-b407c9ba21d7,26 23 13
83ae0f89-501b-4592-8775-e93e5ddae15e,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Metered PDUs,Metered Power Distribution,87a83478-9eb5-4fb4-8368-65a9794c696c,26 46 29
c522b629-202a-4dee-a0aa-a701bbce60b0,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Metering Equipment,Power Metering Systems,0bc5af23-2931-4692-88e4-449e3a5611a1,26 27 13
1b764a5f-09a0-449c-8d35-218d22580110,2025-01-02T17:05:57.899Z,2025-01-02T17:05:57.899Z,,Modular Chilled Beams,"A standardized chilled beam unit designed for installation in modular ceiling grids, offering flexibility in space layout and zoning.",94199660-4ccc-4ec7-9b0c-b24d7a495d7a,23 82 14.33
0c80cc29-a573-4f75-8fde-b228f03f73b9,2025-01-02T19:00:57.409Z,2025-01-02T19:00:57.409Z,,Modular Dimming Controls,"Modular lighting control systems that allow flexible configuration through interchangeable dimming modules, providing scalable and customizable control over different lighting loads and zones.",d07f608b-5c34-402b-8280-c29e692ba41f,26 09 36
12285a84-0982-4a6c-a513-3765c594ff5a,2024-02-01T20:10:32.097Z,2024-02-01T20:10:32.097Z,,Modular Water Chillers,Modular Water Chillers,376337dc-fee4-4321-ae1a-e99e490022f6,23 64 33
fb3c6438-c72f-4826-88c2-b1bbacc3515c,2025-01-02T19:00:37.330Z,2025-01-02T19:00:37.330Z,,Multichannel Remote-Controlled Dimmers,"Advanced dimming systems that control multiple lighting channels or zones independently through remote interfaces, enabling precise adjustment of light levels across different areas from a central location.",dbc9fa0d-728c-4a9f-86df-120fee0fb996,26 09 33.13
aa885350-d5a0-4a4d-9c41-e2d6c9cd2623,2025-01-02T19:16:03.113Z,2025-01-02T19:16:03.113Z,,Multi-Outlet Assemblies,"Multi-Outlet Assemblies systems that consolidate multiple power receptacles into a single unit, typically surface-mounted or recessed, providing organized power distribution to multiple devices.",0bc5af23-2931-4692-88e4-449e3a5611a1,26 27 19
3fae2b18-d8f7-4817-9ac8-ae922a8ad7ff,2025-01-02T17:05:04.265Z,2025-01-02T17:05:04.265Z,,Multi-service Chilled Beams,"A ceiling-mounted terminal device that combines chilled beam functionality with integrated building services like lighting, speakers, and fire protection systems.",94199660-4ccc-4ec7-9b0c-b24d7a495d7a,23 82 14.19
9806af8f-6e63-4dfa-830f-e3fdf9f8bcb0,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Multi-Stage Domestic Water Pumps,Multi-Stage Pumps,4c57a72f-fc84-4ba4-81d1-075cb29419c4,22 11 13.13
fade5d3d-bd7c-4c73-a4b5-05f562184563,2024-02-01T20:10:38.924Z,2024-02-01T20:10:38.924Z,,Natural-Draft Cooling Towers,Natural-Draft Cooling Towers,ddf4a924-9c1c-46f2-aef7-172d3dfebef9,23 65 16
929c3522-0bfd-4822-b0c1-718d8750b6ca,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Natural Gas Engine Generators,Gas Generator Systems,1536ed03-906d-4c6f-bc03-a342ead36e2e,26 32 13.16
b22a9170-8654-40fd-8e90-724e1ecf8cf6,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Natural Gas Equipment,Gas System Components,31cccbef-b6f1-4464-8144-1857e09d40e6,22 16 16
536793c0-c41b-45fe-8c9d-060067901317,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Natural Gas Piping,Gas Distribution Piping,31cccbef-b6f1-4464-8144-1857e09d40e6,22 16 13
c73ace54-6cdc-46ba-a49b-ee3cf6a7ebfd,2025-01-02T19:02:09.486Z,2025-01-02T19:02:09.486Z,,Network Lighting Controls,"Advanced lighting control systems that connect and manage lighting devices over a network protocol, enabling centralized monitoring, scheduling, and control of lighting across an entire facility through digital communication.",d07f608b-5c34-402b-8280-c29e692ba41f,26 09 43
a42a1a22-d0ba-4a3b-b2e0-80db9e42bc7b,2025-09-26T18:17:44.136Z,2025-09-26T18:17:44.136Z,,Noise Control Curb,Equipment curbs with integral duct silencers.,3f785275-f14d-429a-b10b-0f5aa6721b6f,23 33 19.16
72d46b66-57eb-4269-b372-a8c04c0ffd87,2025-06-17T19:13:20.716Z,2025-06-17T19:13:20.716Z,,Noise Control Curbs,Equipment curbs with integral duct silencers.,fac453a4-7ebf-4610-8ac4-78ba44872cc4,23 33 19.13
d1673aa3-88de-4556-b947-5a5b9db1111c,2025-01-02T19:47:26.820Z,2025-01-02T19:47:26.820Z,,Obstruction Lighting,"Obstruction lighting includes high-visibility lighting systems designed to mark structures such as towers, buildings, and bridges to alert pilots and ensure safety in aviation and navigation.",e66d5fe4-af5c-486e-a196-d0005531b1f3,26 55 36
5ade9a18-4ed0-4431-adfc-aeb45f4c9afd,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Occupancy-Based Controls,Occupancy Control Systems,6638c5f3-c3e6-419e-8fe1-45358ed9bb28,23 81 30.19
06281014-7893-4a11-93f5-a1274a46d7dc,2024-02-01T20:10:34.854Z,2024-02-01T20:10:34.854Z,,"Open-Circuit, Forced-Draft Cooling Towers","Open-Circuit, Forced-Draft Cooling Towers",9ee41e42-2d7c-4e12-8180-d031625fa70a,23 65 13.13
ece9439f-7156-4927-a396-7a87a8ff8d64,2024-02-01T20:10:36.581Z,2024-02-01T20:10:36.581Z,,"Open-Circuit, Induced-Draft Counterflow Cooling Towers","Open-Circuit, Induced-Draft Counterflow Cooling Towers",ad0cfb9a-6fe3-4549-a41d-f1bb24b6ca03,23 65 14.13
b135c834-fa4c-4ace-a1ed-9a47afab8906,2024-02-01T20:10:37.166Z,2024-02-01T20:10:37.166Z,,"Open-Circuit, Induced-Draft Crossflow Cooling Towers","Open-Circuit, Induced-Draft Crossflow Cooling Towers",ad0cfb9a-6fe3-4549-a41d-f1bb24b6ca03,23 65 14.14
3b2304de-c3d3-4eb7-ada4-3e8d8d96bf0d,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Open Loop Ground-Source Heat Pumps,Open Loop Geothermal Systems,b67b7e87-ade7-41e3-8e63-f4b3b92a52ee,23 81 49.16
1e264d0e-afec-4763-adba-6a01be0ffd74,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Open Transition ATS,Open Transition Transfer,58ed09c4-545e-48cd-b0be-c708f1743b3b,26 36 23.13
89931370-edac-4731-8845-ba9d2e2acefc,2025-01-02T19:46:36.876Z,2025-01-02T19:46:36.876Z,,Outline Lighting,"Outline lighting consists of linear or contour lighting systems used to highlight architectural features, signage, or building outlines, providing decorative and functional illumination.",e66d5fe4-af5c-486e-a196-d0005531b1f3,26 55 23
9045dda4-f10e-4e52-ba8b-97787ac9d238,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Overhead Busway,Overhead Power Distribution,64108d13-acc3-41f1-b3a6-4df52c61baad,26 46 13.13
05edafda-804f-4ad2-9e95-c541ad1bef26,2025-01-02T16:53:46.886Z,2025-01-02T16:53:46.886Z,,"Packaged, Direct-Fired, Outdoor, Heating-Only Makeup-Air Units","Packaged, direct-fired, outdoor, heating-only makeup-air units are specialized ventilation systems designed to provide heated, fresh air to indoor spaces, utilizing a direct-fired burner to warm outside air and replace indoor air in commercial or industrial settings with high air exchange requirements.",4bc17faf-7c15-41f7-86b0-76e2f7c5c64d,23 74 23.13
e508a248-b45a-4cf1-a882-32e299c03c9b,2024-02-01T20:10:58.619Z,2025-01-01T22:41:03.096Z,,Packaged Generator Assemblies,Packaged Generator Assemblies,973b270f-1b84-4ddb-96cd-61f9deb9dcbf,26 32 00
8574f153-3f51-45d4-811b-3fb57d73280b,2025-01-02T16:54:09.370Z,2025-01-02T16:54:09.370Z,,"Packaged, Indirect-Fired, Outdoor, Heating-Only Makeup-Air Units","Packaged, indirect-fired, outdoor, heating-only makeup-air units are ventilation systems that heat incoming outside air using a separate heat exchanger, providing tempered fresh air to indoor spaces without direct combustion contact, typically used in commercial and industrial settings to maintain air quality and temperature.",4bc17faf-7c15-41f7-86b0-76e2f7c5c64d,23 74 23.16
3529bc33-825b-4057-979c-2c06cf21a8ea,2024-02-01T20:10:42.088Z,2024-02-01T20:10:42.088Z,,Packaged Outdoor Central Station AHUs,Packaged Outdoor Central Station AHUs,5709e575-3973-4c17-9dd1-6fc5767dd0d9,23 74 15
4bc17faf-7c15-41f7-86b0-76e2f7c5c64d,2024-02-01T20:10:43.239Z,2024-02-01T20:10:43.239Z,,"Packaged, Outdoor, Heating-Only Makeup-Air Units","Packaged, Outdoor, Heating-Only Makeup-Air Units",5709e575-3973-4c17-9dd1-6fc5767dd0d9,23 74 23
5709e575-3973-4c17-9dd1-6fc5767dd0d9,2024-02-01T20:10:41.603Z,2025-01-01T22:41:03.096Z,,Packaged Outdoor HVAC Equipment,Packaged Outdoor HVAC Equipment,e4a1b368-9968-49fe-ae3f-be45511209e9,23 74 00
c9f534b8-3836-487c-b8c4-6faa10e0b1f2,2024-02-01T20:10:42.664Z,2024-02-01T20:10:42.664Z,,Packaged Rooftop Air-Conditioning Units,Packaged Rooftop Air-Conditioning Units,5709e575-3973-4c17-9dd1-6fc5767dd0d9,23 74 16
7cad5181-426b-404f-849a-5828f84c8748,2025-01-02T16:40:34.648Z,2025-01-02T16:40:34.648Z,,Packaged Solar Heating Equipment,"Packaged solar heating equipment refers to pre-engineered, integrated systems that combine solar collectors, heat transfer components, storage tanks, and control mechanisms into a single, ready-to-install unit designed to efficiently capture, store, and distribute solar thermal energy for heating applications.",0c7ed318-b33a-4ae3-9983-094fe82c0767,23 56 16
